CaseId,ActivityName,ActivityTime,EmployeeID,Department,Location,JobLevel,EmploymentType,HiringManager,RecruitmentSource,CurrentSalary,PerformanceRating,TenureYears,PerformedBy,SystemUsed,HireDate
HR2023_E966824,Application Received,2023-06-15T13:00:00.000Z,E966824,Operations,Singapore,3,Full-time,M179689,Referral,107950,,0,XYZ,XYZ_HRIS,
HR2023_E966824,Application Rejected,2023-06-16T16:00:00.000Z,E966824,Operations,Singapore,3,Full-time,M179689,Referral,107950,,0,XYZ,XYZ_HRIS,
HR2023_E966980,Job Posted,2023-09-29T10:36:27.613Z,E966980,Engineering,London,10,Full-time,M825757,Referral,135542,,0,XYZ,XYZ_HRIS,
HR2023_E966980,Application Received,2023-10-19T12:00:00.000Z,E966980,Engineering,London,10,Full-time,M825757,Referral,135542,,0,XYZ,XYZ_HRIS,
HR2023_E966980,Application Rejected,2023-10-24T11:00:00.000Z,E966980,Engineering,London,10,Full-time,M825757,Referral,135542,,0,XYZ,XYZ_HRIS,
HR2023_E968173,Job Posted,2023-08-20T10:36:27.613Z,E968173,Marketing,New York,1,Contract,M335899,Internal,138613,,0,XYZ,XYZ_HRIS,
HR2023_E968173,Application Received,2023-09-19T11:00:00.000Z,E968173,Marketing,New York,1,Contract,M335899,Internal,138613,,0,XYZ,XYZ_HRIS,
HR2023_E968173,Application Rejected,2023-09-22T09:00:00.000Z,E968173,Marketing,New York,1,Contract,M335899,Internal,138613,,0,XYZ,XYZ_HRIS,
HR2023_E968253,Job Posted,2023-05-26T10:36:27.613Z,E968253,Sales,Berlin,6,Part-time,M169995,Agency,114721,,0,XYZ,XYZ_HRIS,
HR2023_E968253,Application Received,2024-02-21T11:00:00.000Z,E968253,Sales,Berlin,6,Part-time,M169995,Agency,114721,,0,XYZ,XYZ_HRIS,
HR2023_E968253,Application Rejected,2024-02-22T14:00:00.000Z,E968253,Sales,Berlin,6,Part-time,M169995,Agency,114721,,0,XYZ,XYZ_HRIS,
HR2023_E968506,Job Posted,2023-10-10T10:36:27.613Z,E968506,Marketing,London,1,Contract,M395039,Internal,178711,,0,XYZ,XYZ_HRIS,
HR2023_E968506,Application Received,2023-11-08T15:00:00.000Z,E968506,Marketing,London,1,Contract,M395039,Internal,178711,,0,XYZ,XYZ_HRIS,
HR2023_E968506,Application Rejected,2023-11-10T12:00:00.000Z,E968506,Marketing,London,1,Contract,M395039,Internal,178711,,0,XYZ,XYZ_HRIS,
HR2023_E969253,Job Posted,2023-08-24T10:36:27.613Z,E969253,Engineering,Sydney,9,Full-time,M601786,Agency,126110,,0,XYZ,XYZ_HRIS,
HR2023_E969253,Application Received,2023-09-01T11:00:00.000Z,E969253,Engineering,Sydney,9,Full-time,M601786,Agency,126110,,0,XYZ,XYZ_HRIS,
HR2023_E969253,Application Rejected,2023-09-05T12:00:00.000Z,E969253,Engineering,Sydney,9,Full-time,M601786,Agency,126110,,0,XYZ,XYZ_HRIS,
HR2023_E969288,Job Posted,2023-06-26T10:36:27.613Z,E969288,Engineering,New York,1,Full-time,M610843,Internal,189756,,0,XYZ,XYZ_HRIS,
HR2023_E969288,Application Received,2023-07-12T12:00:00.000Z,E969288,Engineering,New York,1,Full-time,M610843,Internal,189756,,0,XYZ,XYZ_HRIS,
HR2023_E969288,Application Rejected,2023-07-13T14:00:00.000Z,E969288,Engineering,New York,1,Full-time,M610843,Internal,189756,,0,XYZ,XYZ_HRIS,
HR2023_E969695,Job Posted,2023-07-25T10:36:27.613Z,E969695,HR,Berlin,9,Full-time,M374053,Agency,60872,,0,XYZ,XYZ_HRIS,
HR2023_E969695,Application Received,2023-08-01T17:00:00.000Z,E969695,HR,Berlin,9,Full-time,M374053,Agency,60872,,0,XYZ,XYZ_HRIS,
HR2023_E969695,Application Rejected,2023-08-04T10:00:00.000Z,E969695,HR,Berlin,9,Full-time,M374053,Agency,60872,,0,XYZ,XYZ_HRIS,
HR2023_E969809,Job Posted,2023-07-20T10:36:27.613Z,E969809,Operations,London,4,Full-time,,Agency,132875,,0,XYZ,XYZ_HRIS,
HR2023_E969809,Application Received,2023-08-04T09:00:00.000Z,E969809,Operations,London,4,Full-time,,Agency,132875,,0,XYZ,XYZ_HRIS,
HR2023_E969809,Application Rejected,2023-08-08T15:00:00.000Z,E969809,Operations,London,4,Full-time,,Agency,132875,,0,XYZ,XYZ_HRIS,
HR2023_E970456,Job Posted,2023-08-11T10:36:27.613Z,E970456,HR,,7,Contract,M211786,Agency,83091,,0,XYZ,XYZ_HRIS,
HR2023_E970456,Application Received,2023-09-18T14:00:00.000Z,E970456,HR,,7,Contract,M211786,Agency,83091,,0,XYZ,XYZ_HRIS,
HR2023_E970456,Application Rejected,2023-09-21T09:00:00.000Z,E970456,HR,,7,Contract,M211786,Agency,83091,,0,XYZ,XYZ_HRIS,
HR2023_E970511,Job Posted,2023-07-11T10:36:27.613Z,E970511,Marketing,New York,2,Contract,M589434,External,68503,,0,XYZ,XYZ_HRIS,
HR2023_E970511,Application Received,2023-07-26T14:00:00.000Z,E970511,Marketing,New York,2,Contract,M589434,External,68503,,0,XYZ,XYZ_HRIS,
HR2023_E970511,Application Rejected,2023-07-28T09:00:00.000Z,E970511,Marketing,New York,2,Contract,M589434,External,68503,,0,XYZ,XYZ_HRIS,
HR2023_E970744,Job Posted,2023-09-13T10:36:27.613Z,E970744,Engineering,New York,1,Full-time,M943946,Referral,145785,,0,XYZ,XYZ_HRIS,
HR2023_E970744,Application Received,2023-10-04T13:00:00.000Z,E970744,Engineering,New York,1,Full-time,M943946,Referral,145785,,0,XYZ,XYZ_HRIS,
HR2023_E970744,Application Rejected,2023-10-06T15:00:00.000Z,E970744,Engineering,New York,1,Full-time,M943946,Referral,145785,,0,XYZ,XYZ_HRIS,
HR2023_E971133,Job Posted,2023-08-25T10:36:27.613Z,E971133,Sales,Singapore,9,Full-time,M852758,Internal,62075,,0,XYZ,XYZ_HRIS,
HR2023_E971133,Application Received,2023-09-15T12:00:00.000Z,E971133,Sales,Singapore,9,Full-time,M852758,Internal,62075,,0,XYZ,XYZ_HRIS,
HR2023_E971133,Application Rejected,2023-09-19T11:00:00.000Z,E971133,Sales,Singapore,9,Full-time,M852758,Internal,62075,,0,XYZ,XYZ_HRIS,
HR2023_E971385,Job Posted,2023-07-21T10:36:27.613Z,E971385,Marketing,Singapore,10,Full-time,M458169,External,101796,,0,XYZ,XYZ_HRIS,
HR2023_E971385,Application Received,2023-08-03T14:00:00.000Z,E971385,Marketing,Singapore,10,Full-time,M458169,External,101796,,0,XYZ,XYZ_HRIS,
HR2023_E971385,Application Rejected,2023-08-08T11:00:00.000Z,E971385,Marketing,Singapore,10,Full-time,M458169,External,101796,,0,XYZ,XYZ_HRIS,
HR2023_E971648,Job Posted,2023-07-31T10:36:27.613Z,E971648,,New York,8,Part-time,M836197,Referral,75030,,0,XYZ,XYZ_HRIS,
HR2023_E971648,Application Received,2023-08-24T09:00:00.000Z,E971648,,New York,8,Part-time,M836197,Referral,75030,,0,XYZ,XYZ_HRIS,
HR2023_E971648,Application Rejected,2023-08-28T17:00:00.000Z,E971648,,New York,8,Part-time,M836197,Referral,75030,,0,XYZ,XYZ_HRIS,
HR2023_E972655,Job Posted,2023-08-05T10:36:27.613Z,E972655,HR,Sydney,9,Full-time,,Referral,72456,,0,XYZ,XYZ_HRIS,
HR2023_E972655,Application Received,2024-02-26T11:00:00.000Z,E972655,HR,Sydney,9,Full-time,,Referral,72456,,0,XYZ,XYZ_HRIS,
HR2023_E972655,Application Rejected,2024-02-28T10:00:00.000Z,E972655,HR,Sydney,9,Full-time,,Referral,72456,,0,XYZ,XYZ_HRIS,
HR2023_E972782,Job Posted,2023-08-06T10:36:27.613Z,E972782,Operations,London,8,Contract,M789459,Internal,53913,,0,XYZ,XYZ_HRIS,
HR2023_E972782,Application Received,2024-02-15T11:00:00.000Z,E972782,Operations,London,8,Contract,M789459,Internal,53913,,0,XYZ,XYZ_HRIS,
HR2023_E972782,Interview Completed,2024-03-15T17:00:00.000Z,E972782,Operations,London,8,Contract,M789459,Internal,53913,,0,Joint,XYZ_HRIS,
HR2023_E972782,Interview Failed,2024-03-19T16:00:00.000Z,E972782,Operations,London,8,Contract,M789459,Internal,53913,,0,Joint,XYZ_HRIS,
HR2023_E972976,Job Posted,2023-09-05T10:36:27.613Z,E972976,Marketing,Berlin,1,Part-time,M818262,Internal,130648,,0,XYZ,XYZ_HRIS,
HR2023_E972976,Application Received,2024-06-11T16:00:00.000Z,E972976,Marketing,Berlin,1,Part-time,M818262,Internal,130648,,0,XYZ,XYZ_HRIS,
HR2023_E972976,Application Rejected,2024-06-14T16:00:00.000Z,E972976,Marketing,Berlin,1,Part-time,M818262,Internal,130648,,0,XYZ,XYZ_HRIS,
HR2023_E973278,Job Posted,2023-10-07T10:36:27.613Z,E973278,,Sydney,5,Full-time,M111908,Referral,79670,,0,XYZ,XYZ_HRIS,
HR2023_E973278,Application Received,2024-04-15T10:00:00.000Z,E973278,,Sydney,5,Full-time,M111908,Referral,79670,,0,XYZ,XYZ_HRIS,
HR2023_E973278,Application Rejected,2024-04-17T14:00:00.000Z,E973278,,Sydney,5,Full-time,M111908,Referral,79670,,0,XYZ,XYZ_HRIS,
HR2023_E973787,Job Posted,2023-06-13T10:36:27.613Z,E973787,Finance,Berlin,3,Part-time,M498716,External,108918,,0,XYZ,XYZ_HRIS,
HR2023_E973787,Application Received,2023-06-20T17:00:00.000Z,E973787,Finance,Berlin,3,Part-time,M498716,External,108918,,0,XYZ,XYZ_HRIS,
HR2023_E973787,Application Rejected,2023-06-22T10:00:00.000Z,E973787,Finance,Berlin,3,Part-time,M498716,External,108918,,0,XYZ,XYZ_HRIS,
HR2023_E973837,Job Posted,2023-09-06T10:36:27.613Z,E973837,Engineering,Berlin,4,Full-time,M343621,External,175608,,0,XYZ,XYZ_HRIS,
HR2023_E973837,Application Received,2023-09-19T15:00:00.000Z,E973837,Engineering,Berlin,4,Full-time,M343621,External,175608,,0,XYZ,XYZ_HRIS,
HR2023_E973837,Application Rejected,2023-09-21T17:00:00.000Z,E973837,Engineering,Berlin,4,Full-time,M343621,External,175608,,0,XYZ,XYZ_HRIS,
HR2023_E974038,Job Posted,2023-10-25T10:36:27.613Z,E974038,HR,New York,2,Contract,M626786,External,157393,,0,XYZ,XYZ_HRIS,
HR2023_E974038,Application Received,2024-04-02T17:00:00.000Z,E974038,HR,New York,2,Contract,M626786,External,157393,,0,XYZ,XYZ_HRIS,
HR2023_E974038,Application Rejected,2024-04-05T14:00:00.000Z,E974038,HR,New York,2,Contract,M626786,External,157393,,0,XYZ,XYZ_HRIS,
HR2023_E974579,Job Posted,2023-09-11T10:36:27.613Z,E974579,Marketing,Singapore,10,Part-time,M925771,Agency,61605,,0,XYZ,XYZ_HRIS,
HR2023_E974579,Application Received,2024-01-26T11:00:00.000Z,E974579,Marketing,Singapore,10,Part-time,M925771,Agency,61605,,0,XYZ,XYZ_HRIS,
HR2023_E974579,Application Rejected,2024-01-29T17:00:00.000Z,E974579,Marketing,Singapore,10,Part-time,M925771,Agency,61605,,0,XYZ,XYZ_HRIS,
HR2023_E975355,Job Posted,2023-09-03T10:36:27.613Z,E975355,HR,Singapore,7,Part-time,M969887,Referral,175521,,0,XYZ,XYZ_HRIS,2023-12-15
HR2023_E975355,Application Received,2023-10-03T12:00:00.000Z,E975355,HR,Singapore,7,Part-time,M969887,Referral,175521,,0,XYZ,XYZ_HRIS,2023-12-15
HR2023_E975355,Interview Completed,2023-11-09T09:00:00.000Z,E975355,HR,Singapore,7,Part-time,M969887,Referral,175521,,0,Joint,XYZ_HRIS,2023-12-15
HR2023_E975355,Offer Extended,2023-11-14T16:00:00.000Z,E975355,HR,Singapore,7,Part-time,M969887,Referral,175521,,0,Joint,XYZ_HRIS,2023-12-15
HR2023_E975355,Offer Accepted,2023-12-01T13:00:00.000Z,E975355,HR,Singapore,7,Part-time,M969887,Referral,175521,,0,XYZ,XYZ_HRIS,2023-12-15
HR2023_E975355,Onboarding Started,2023-12-15T17:00:00.000Z,E975355,HR,Singapore,7,Part-time,M969887,Referral,175521,,0,XYZ,XYZ_HRIS,2023-12-15
HR2023_E975355,Equipment Assigned,2023-12-20T13:00:00.000Z,E975355,HR,Singapore,7,Part-time,M969887,Referral,175521,,0,Customer,Customer_System,2023-12-15
HR2023_E975355,Probation Completed,2024-03-14T17:00:00.000Z,E975355,HR,Singapore,7,Part-time,M969887,Referral,175521,,0.25,Joint,XYZ_HRIS,2023-12-15
HR2023_E975355,Probation Failed,2024-03-19T17:00:00.000Z,E975355,HR,Singapore,7,Part-time,M969887,Referral,175521,,0.26,Joint,XYZ_HRIS,2023-12-15
HR2023_E976958,Job Posted,2023-08-04T10:36:27.613Z,E976958,Marketing,New York,10,Contract,,Referral,181143,,0,XYZ,XYZ_HRIS,
HR2023_E976958,Application Received,2023-09-07T16:00:00.000Z,E976958,Marketing,New York,10,Contract,,Referral,181143,,0,XYZ,XYZ_HRIS,
HR2023_E976958,Application Rejected,2023-09-12T11:00:00.000Z,E976958,Marketing,New York,10,Contract,,Referral,181143,,0,XYZ,XYZ_HRIS,
HR2023_E976964,Job Posted,2023-05-10T10:36:27.613Z,E976964,Sales,London,4,Contract,,Referral,64275,,0,XYZ,XYZ_HRIS,
HR2023_E976964,Application Received,2023-06-01T15:00:00.000Z,E976964,Sales,London,4,Contract,,Referral,64275,,0,XYZ,XYZ_HRIS,
HR2023_E976964,Application Rejected,2023-06-05T14:00:00.000Z,E976964,Sales,London,4,Contract,,Referral,64275,,0,XYZ,XYZ_HRIS,
HR2023_E977281,Job Posted,2023-07-10T10:36:27.613Z,E977281,Sales,Singapore,9,Full-time,M483489,Internal,116762,,0,XYZ,XYZ_HRIS,
HR2023_E977281,Application Received,2023-07-21T11:00:00.000Z,E977281,Sales,Singapore,9,Full-time,M483489,Internal,116762,,0,XYZ,XYZ_HRIS,
HR2023_E977281,Application Rejected,2023-07-26T09:00:00.000Z,E977281,Sales,Singapore,9,Full-time,M483489,Internal,116762,,0,XYZ,XYZ_HRIS,
HR2023_E977543,Job Posted,2023-05-22T10:36:27.613Z,E977543,Marketing,New York,4,Part-time,M569076,Referral,168215,,0,XYZ,XYZ_HRIS,
HR2023_E977543,Application Received,2023-06-01T10:00:00.000Z,E977543,Marketing,New York,4,Part-time,M569076,Referral,168215,,0,XYZ,XYZ_HRIS,
HR2023_E977543,Interview Completed,2023-06-28T12:00:00.000Z,E977543,Marketing,New York,4,Part-time,M569076,Referral,168215,,0,Joint,XYZ_HRIS,
HR2023_E977543,Interview Failed,2023-06-30T09:00:00.000Z,E977543,Marketing,New York,4,Part-time,M569076,Referral,168215,,0,Joint,XYZ_HRIS,
HR2023_E977733,Job Posted,2023-06-30T10:36:27.613Z,E977733,HR,Sydney,1,Contract,M978083,External,133457,,0,XYZ,XYZ_HRIS,
HR2023_E977733,Application Received,2023-07-25T11:00:00.000Z,E977733,HR,Sydney,1,Contract,M978083,External,133457,,0,XYZ,XYZ_HRIS,
HR2023_E977733,Application Rejected,2023-07-27T15:00:00.000Z,E977733,HR,Sydney,1,Contract,M978083,External,133457,,0,XYZ,XYZ_HRIS,
HR2023_E977998,Job Posted,2023-09-07T10:36:27.613Z,E977998,Operations,Singapore,7,Contract,M627100,Agency,109626,,0,XYZ,XYZ_HRIS,
HR2023_E977998,Application Received,2024-01-05T09:00:00.000Z,E977998,Operations,Singapore,7,Contract,M627100,Agency,109626,,0,XYZ,XYZ_HRIS,
HR2023_E977998,Interview Completed,2024-01-31T09:00:00.000Z,E977998,Operations,Singapore,7,Contract,M627100,Agency,109626,,0,Joint,XYZ_HRIS,
HR2023_E977998,Interview Failed,2024-01-31T17:00:00.000Z,E977998,Operations,Singapore,7,Contract,M627100,Agency,109626,,0,Joint,XYZ_HRIS,
HR2023_E978285,Job Posted,2023-09-23T10:36:27.613Z,E978285,Sales,Berlin,1,Contract,M812025,Agency,193920,,0,XYZ,XYZ_HRIS,
HR2023_E978285,Application Received,2023-10-19T17:00:00.000Z,E978285,Sales,Berlin,1,Contract,M812025,Agency,193920,,0,XYZ,XYZ_HRIS,
HR2023_E978285,Interview Completed,2023-11-28T13:00:00.000Z,E978285,Sales,Berlin,1,Contract,M812025,Agency,193920,,0,Joint,XYZ_HRIS,
HR2023_E978285,Interview Failed,2023-11-29T14:00:00.000Z,E978285,Sales,Berlin,1,Contract,M812025,Agency,193920,,0,Joint,XYZ_HRIS,
HR2023_E978390,Job Posted,2023-06-30T10:36:27.613Z,E978390,Marketing,New York,1,Full-time,M531775,Referral,50975,,0,XYZ,XYZ_HRIS,2023-10-25
HR2023_E978390,Application Received,2023-07-31T13:00:00.000Z,E978390,Marketing,New York,1,Full-time,M531775,Referral,50975,,0,XYZ,XYZ_HRIS,2023-10-25
HR2023_E978390,Interview Completed,2023-09-19T11:00:00.000Z,E978390,Marketing,New York,1,Full-time,M531775,Referral,50975,,0,Joint,XYZ_HRIS,2023-10-25
HR2023_E978390,Offer Extended,2023-09-25T16:00:00.000Z,E978390,Marketing,New York,1,Full-time,M531775,Referral,50975,,0,Joint,XYZ_HRIS,2023-10-25
HR2023_E978390,Offer Accepted,2023-10-03T17:00:00.000Z,E978390,Marketing,New York,1,Full-time,M531775,Referral,50975,,0,XYZ,XYZ_HRIS,2023-10-25
HR2023_E978390,Onboarding Started,2023-10-25T17:00:00.000Z,E978390,Marketing,New York,1,Full-time,M531775,Referral,50975,,0,XYZ,XYZ_HRIS,2023-10-25
HR2023_E978390,Equipment Assigned,2023-10-27T10:00:00.000Z,E978390,Marketing,New York,1,Full-time,M531775,Referral,50975,,0,Customer,Customer_System,2023-10-25
HR2023_E978390,Probation Completed,2024-01-23T17:00:00.000Z,E978390,Marketing,New York,1,Full-time,M531775,Referral,50975,,0.25,Joint,XYZ_HRIS,2023-10-25
HR2023_E978390,Leave Requested,2024-02-07T17:00:00.000Z,E978390,Marketing,New York,1,Full-time,M531775,Referral,50975,,0.29,XYZ,XYZ_HRIS,2023-10-25
HR2023_E978390,Leave Approved,2024-02-08T13:00:00.000Z,E978390,Marketing,New York,1,Full-time,M531775,Referral,50975,,0.29,Customer,Customer_System,2023-10-25
HR2023_E978390,Training Completed,2024-03-28T17:00:00.000Z,E978390,Marketing,New York,1,Full-time,M531775,Referral,50975,,0.42,XYZ,XYZ_HRIS,2023-10-25
HR2023_E978390,Leave Requested,2024-07-08T17:00:00.000Z,E978390,Marketing,New York,1,Full-time,M531775,Referral,50975,,0.7,XYZ,XYZ_HRIS,2023-10-25
HR2023_E978390,Leave Approved,2024-07-15T10:00:00.000Z,E978390,Marketing,New York,1,Full-time,M531775,Referral,50975,,0.72,Customer,Customer_System,2023-10-25
HR2023_E978390,Training Completed,2024-10-08T17:00:00.000Z,E978390,Marketing,New York,1,Full-time,M531775,Referral,50975,,0.96,XYZ,XYZ_HRIS,2023-10-25
HR2023_E978390,Leave Requested,2024-11-06T17:00:00.000Z,E978390,Marketing,New York,1,Full-time,M531775,Referral,50975,,1.03,XYZ,XYZ_HRIS,2023-10-25
HR2023_E978390,Leave Approved,2024-11-07T09:00:00.000Z,E978390,Marketing,New York,1,Full-time,M531775,Referral,50975,,1.03,Customer,Customer_System,2023-10-25
HR2023_E978390,Leave Requested,2024-12-04T17:00:00.000Z,E978390,Marketing,New York,1,Full-time,M531775,Referral,50975,,1.11,XYZ,XYZ_HRIS,2023-10-25
HR2023_E978390,Leave Approved,2024-12-05T14:00:00.000Z,E978390,Marketing,New York,1,Full-time,M531775,Referral,50975,,1.11,Customer,Customer_System,2023-10-25
HR2023_E978390,Leave Requested,2024-12-23T17:00:00.000Z,E978390,Marketing,New York,1,Full-time,M531775,Referral,50975,,1.16,XYZ,XYZ_HRIS,2023-10-25
HR2023_E978390,Leave Approved,2024-12-24T10:00:00.000Z,E978390,Marketing,New York,1,Full-time,M531775,Referral,50975,,1.16,Customer,Customer_System,2023-10-25
HR2023_E978390,Leave Requested,2025-01-26T17:00:00.000Z,E978390,Marketing,New York,1,Full-time,M531775,Referral,50975,,1.26,XYZ,XYZ_HRIS,2023-10-25
HR2023_E978390,Leave Approved,2025-01-27T11:00:00.000Z,E978390,Marketing,New York,1,Full-time,M531775,Referral,50975,,1.26,Customer,Customer_System,2023-10-25
HR2023_E978569,Job Posted,2023-09-21T10:36:27.613Z,E978569,Finance,Berlin,7,Full-time,M484152,External,170846,,0,XYZ,XYZ_HRIS,
HR2023_E978569,Application Received,2023-09-29T12:00:00.000Z,E978569,Finance,Berlin,7,Full-time,M484152,External,170846,,0,XYZ,XYZ_HRIS,
HR2023_E978569,Application Rejected,2023-10-04T09:00:00.000Z,E978569,Finance,Berlin,7,Full-time,M484152,External,170846,,0,XYZ,XYZ_HRIS,
HR2023_E978840,Job Posted,2023-07-23T10:36:27.613Z,E978840,Sales,London,7,Full-time,M182348,Internal,118963,,0,XYZ,XYZ_HRIS,
HR2023_E978840,Application Received,2023-08-10T17:00:00.000Z,E978840,Sales,London,7,Full-time,M182348,Internal,118963,,0,XYZ,XYZ_HRIS,
HR2023_E978840,Interview Completed,2023-09-13T12:00:00.000Z,E978840,Sales,London,7,Full-time,M182348,Internal,118963,,0,Joint,XYZ_HRIS,
HR2023_E978840,Interview Failed,2023-09-14T14:00:00.000Z,E978840,Sales,London,7,Full-time,M182348,Internal,118963,,0,Joint,XYZ_HRIS,
HR2023_E978962,Job Posted,2023-09-24T10:36:27.613Z,E978962,Operations,New York,10,Contract,M166071,Referral,102968,,0,XYZ,XYZ_HRIS,
HR2023_E978962,Application Received,2024-04-19T17:00:00.000Z,E978962,Operations,New York,10,Contract,M166071,Referral,102968,,0,XYZ,XYZ_HRIS,
HR2023_E978962,Application Rejected,2024-04-23T17:00:00.000Z,E978962,Operations,New York,10,Contract,M166071,Referral,102968,,0,XYZ,XYZ_HRIS,
HR2023_E979756,Job Posted,2023-06-28T10:36:27.613Z,E979756,Engineering,Berlin,3,Contract,M657463,Referral,41989,,0,XYZ,XYZ_HRIS,
HR2023_E979756,Application Received,2024-02-23T12:00:00.000Z,E979756,Engineering,Berlin,3,Contract,M657463,Referral,41989,,0,XYZ,XYZ_HRIS,
HR2023_E979756,Application Rejected,2024-02-27T11:00:00.000Z,E979756,Engineering,Berlin,3,Contract,M657463,Referral,41989,,0,XYZ,XYZ_HRIS,
HR2023_E979943,Job Posted,2023-11-14T10:36:27.613Z,E979943,,London,8,Contract,M608216,Agency,148321,,0,XYZ,XYZ_HRIS,2024-10-01
HR2023_E979943,Application Received,2024-07-18T10:00:00.000Z,E979943,,London,8,Contract,M608216,Agency,148321,,0,XYZ,XYZ_HRIS,2024-10-01
HR2023_E979943,Interview Completed,2024-09-04T11:00:00.000Z,E979943,,London,8,Contract,M608216,Agency,148321,,0,Joint,XYZ_HRIS,2024-10-01
HR2023_E979943,Offer Extended,2024-09-09T17:00:00.000Z,E979943,,London,8,Contract,M608216,Agency,148321,,0,Joint,XYZ_HRIS,2024-10-01
HR2023_E979943,Offer Accepted,2024-09-16T11:00:00.000Z,E979943,,London,8,Contract,M608216,Agency,148321,,0,XYZ,XYZ_HRIS,2024-10-01
HR2023_E979943,Onboarding Started,2024-10-01T17:00:00.000Z,E979943,,London,8,Contract,M608216,Agency,148321,,0,XYZ,XYZ_HRIS,2024-10-01
HR2023_E979943,Equipment Assigned,2024-10-03T11:00:00.000Z,E979943,,London,8,Contract,M608216,Agency,148321,,0,Customer,Customer_System,2024-10-01
HR2023_E979943,Probation Completed,2024-12-30T17:00:00.000Z,E979943,,London,8,Contract,M608216,Agency,148321,,0.25,Joint,XYZ_HRIS,2024-10-01
HR2023_E979943,Leave Requested,2025-03-25T17:00:00.000Z,E979943,,London,8,Contract,M608216,Agency,148321,,0.48,XYZ,XYZ_HRIS,2024-10-01
HR2023_E979943,Leave Approved,2025-03-26T11:00:00.000Z,E979943,,London,8,Contract,M608216,Agency,148321,,0.48,Customer,Customer_System,2024-10-01
HR2023_E979943,Leave Requested,2025-05-02T17:00:00.000Z,E979943,,London,8,Contract,M608216,Agency,148321,,0.58,XYZ,XYZ_HRIS,2024-10-01
HR2023_E979943,Leave Approved,2025-05-05T13:00:00.000Z,E979943,,London,8,Contract,M608216,Agency,148321,,0.59,Customer,Customer_System,2024-10-01
HR2023_E979943,Training Completed,2025-06-03T17:00:00.000Z,E979943,,London,8,Contract,M608216,Agency,148321,,0.67,XYZ,XYZ_HRIS,2024-10-01
HR2023_E979986,Job Posted,2023-09-04T10:36:27.613Z,E979986,Marketing,London,3,Full-time,M452999,Internal,88298,,0,XYZ,XYZ_HRIS,
HR2023_E979986,Application Received,2023-09-29T11:00:00.000Z,E979986,Marketing,London,3,Full-time,M452999,Internal,88298,,0,XYZ,XYZ_HRIS,
HR2023_E979986,Application Rejected,2023-10-02T13:00:00.000Z,E979986,Marketing,London,3,Full-time,M452999,Internal,88298,,0,XYZ,XYZ_HRIS,
HR2023_E980576,Job Posted,2023-09-29T10:36:27.613Z,E980576,Finance,New York,10,Part-time,M237753,External,60439,,0,XYZ,XYZ_HRIS,
HR2023_E980576,Application Received,2023-10-30T16:00:00.000Z,E980576,Finance,New York,10,Part-time,M237753,External,60439,,0,XYZ,XYZ_HRIS,
HR2023_E980576,Application Rejected,2023-11-01T09:00:00.000Z,E980576,Finance,New York,10,Part-time,M237753,External,60439,,0,XYZ,XYZ_HRIS,
HR2023_E980883,Job Posted,2023-06-26T10:36:27.613Z,E980883,Operations,New York,5,Contract,M398051,Internal,97075,,0,XYZ,XYZ_HRIS,
HR2023_E980883,Application Received,2023-07-05T09:00:00.000Z,E980883,Operations,New York,5,Contract,M398051,Internal,97075,,0,XYZ,XYZ_HRIS,
HR2023_E980883,Interview Completed,2023-07-25T15:00:00.000Z,E980883,Operations,New York,5,Contract,M398051,Internal,97075,,0,Joint,XYZ_HRIS,
